shipment_id,order_id,shipped_date_sk,delivered_date_sk,carrier,status,lead_time_days,province_sk
9000008965,1000008965,20250228,20250304,Correo Argentino,SHIPPED,4.0,2
9000008966,1000008966,,,PICKUP,CANCELLED,,4
9000008967,1000008967,20240827,20240901,Correo Argentino,DELIVERED,5.0,2
9000008968,1000008968,20250213,20250215,Correo Argentino,DELIVERED,2.0,1
9000008969,1000008969,20240512,20240515,Correo Argentino,SHIPPED,3.0,1
9000008970,1000008970,20241222,20241223,PICKUP,DELIVERED,1.0,3
9000008971,1000008971,20250615,20250620,Correo Argentino,DELIVERED,5.0,2
9000008972,1000008972,20240708,20240711,Correo Argentino,READY,3.0,2
9000008973,1000008973,20250707,20250708,PICKUP,DELIVERED,1.0,4
9000008974,1000008974,20250714,20250718,Correo Argentino,DELIVERED,4.0,1
9000008975,1000008975,20250820,20250825,Correo Argentino,DELIVERED,5.0,1
9000008976,1000008976,20240116,20240117,PICKUP,DELIVERED,1.0,3
9000008977,1000008977,20250417,20250420,Correo Argentino,DELIVERED,3.0,1
9000008978,1000008978,,,Correo Argentino,CANCELLED,,2
9000008979,1000008979,20250422,20250423,PICKUP,SHIPPED,1.0,4
9000008980,1000008980,20240804,20240806,Correo Argentino,READY,2.0,1
9000008981,1000008981,20250111,20250116,Correo Argentino,READY,5.0,2
9000008982,1000008982,20250401,20250402,PICKUP,DELIVERED,1.0,3
9000008983,1000008983,20241224,20241230,Correo Argentino,DELIVERED,6.0,3
9000008984,1000008984,20240212,20240214,Correo Argentino,READY,2.0,1
9000008985,1000008985,20240716,20240717,PICKUP,DELIVERED,1.0,2
9000008986,1000008986,20240710,20240713,Correo Argentino,SHIPPED,3.0,1
9000008987,1000008987,20240619,20240620,PICKUP,DELIVERED,1.0,2
9000008988,1000008988,20250930,20251005,Correo Argentino,DELIVERED,5.0,1
9000008989,1000008989,20240109,20240112,Correo Argentino,DELIVERED,3.0,1
9000008990,1000008990,20250822,20250823,PICKUP,DELIVERED,1.0,3
9000008991,1000008991,20250921,20250926,Correo Argentino,DELIVERED,5.0,4
9000008992,1000008992,20250215,20250216,PICKUP,DELIVERED,1.0,1
9000008993,1000008993,20240528,20240529,PICKUP,DELIVERED,1.0,1
9000008994,1000008994,20250131,20250201,PICKUP,DELIVERED,1.0,3
9000008995,1000008995,20250625,20250626,PICKUP,READY,1.0,2
9000008996,1000008996,20250428,20250429,PICKUP,DELIVERED,1.0,1
9000008997,1000008997,,,Correo Argentino,CANCELLED,,3
9000008998,1000008998,20250308,20250311,Correo Argentino,DELIVERED,3.0,1
9000008999,1000008999,20250225,20250228,Correo Argentino,DELIVERED,3.0,2
9000009000,1000009000,20240825,20240826,PICKUP,SHIPPED,1.0,4
9000009001,1000009001,20240506,20240507,PICKUP,SHIPPED,1.0,1
9000009002,1000009002,20250725,20250728,Correo Argentino,SHIPPED,3.0,1
9000009003,1000009003,20250626,20250629,Correo Argentino,DELIVERED,3.0,2
9000009004,1000009004,20241014,20241020,Correo Argentino,SHIPPED,6.0,3
9000009005,1000009005,20241204,20241208,Correo Argentino,DELIVERED,4.0,1
9000009006,1000009006,20250102,20250104,Correo Argentino,DELIVERED,2.0,4
9000009007,1000009007,20240729,20240731,Correo Argentino,SHIPPED,2.0,1
9000009008,1000009008,20240425,20240426,PICKUP,DELIVERED,1.0,4
9000009009,1000009009,20241217,20241218,PICKUP,DELIVERED,1.0,1
9000009010,1000009010,20250320,20250325,Correo Argentino,DELIVERED,5.0,1
9000009011,1000009011,,,Correo Argentino,CANCELLED,,3
9000009012,1000009012,20240921,20240927,Correo Argentino,DELIVERED,6.0,3
9000009013,1000009013,20240624,20240625,PICKUP,DELIVERED,1.0,1
9000009014,1000009014,,,Correo Argentino,CANCELLED,,1
9000009015,1000009015,20250322,20250323,PICKUP,DELIVERED,1.0,2
9000009016,1000009016,20241101,20241102,PICKUP,DELIVERED,1.0,4
9000009017,1000009017,20250820,20250823,Correo Argentino,DELIVERED,3.0,4
9000009018,1000009018,20250407,20250408,PICKUP,DELIVERED,1.0,1
9000009019,1000009019,20240629,20240630,PICKUP,DELIVERED,1.0,1
9000009020,1000009020,20250921,20250922,PICKUP,DELIVERED,1.0,1
9000009021,1000009021,20250817,20250818,PICKUP,DELIVERED,1.0,1
9000009022,1000009022,20241019,20241024,Correo Argentino,DELIVERED,5.0,1
9000009023,1000009023,20240825,20240901,Correo Argentino,DELIVERED,7.0,3
9000009024,1000009024,20241114,20241116,Correo Argentino,DELIVERED,2.0,2
9000009025,1000009025,20250321,20250326,Correo Argentino,DELIVERED,5.0,1
9000009026,1000009026,,,Correo Argentino,CANCELLED,,1
9000009027,1000009027,20250727,20250731,Correo Argentino,DELIVERED,4.0,2
9000009028,1000009028,,,Correo Argentino,CANCELLED,,1
9000009029,1000009029,20240915,20240922,Correo Argentino,DELIVERED,7.0,3
9000009030,1000009030,20250126,20250128,Correo Argentino,SHIPPED,2.0,1
9000009031,1000009031,20250723,20250726,Correo Argentino,DELIVERED,3.0,1
9000009032,1000009032,20250424,20250425,PICKUP,DELIVERED,1.0,2
9000009033,1000009033,20240308,20240309,PICKUP,DELIVERED,1.0,3
9000009034,1000009034,20250702,20250703,PICKUP,DELIVERED,1.0,2
9000009035,1000009035,20240218,20240219,PICKUP,DELIVERED,1.0,3
9000009036,1000009036,20240620,20240625,Correo Argentino,DELIVERED,5.0,2
9000009037,1000009037,20241222,20241224,Correo Argentino,DELIVERED,2.0,1
9000009038,1000009038,20240901,20240906,Correo Argentino,DELIVERED,5.0,1
9000009039,1000009039,20240905,20240909,Correo Argentino,DELIVERED,4.0,1
9000009040,1000009040,20250423,20250424,PICKUP,SHIPPED,1.0,2
9000009041,1000009041,20250626,20250630,Correo Argentino,DELIVERED,4.0,1
9000009042,1000009042,20241121,20241126,Correo Argentino,DELIVERED,5.0,2
9000009043,1000009043,20250824,20250827,Correo Argentino,SHIPPED,3.0,1
9000009044,1000009044,20241119,20241121,Correo Argentino,SHIPPED,2.0,1
9000009045,1000009045,20250719,20250720,PICKUP,DELIVERED,1.0,2
9000009046,1000009046,20250401,20250402,PICKUP,DELIVERED,1.0,4
9000009047,1000009047,,,Correo Argentino,CANCELLED,,2
9000009048,1000009048,20240507,20240509,Correo Argentino,SHIPPED,2.0,1
9000009049,1000009049,20240920,20240926,Correo Argentino,DELIVERED,6.0,3
9000009050,1000009050,20240402,20240403,PICKUP,DELIVERED,1.0,4
9000009051,1000009051,20250616,20250617,PICKUP,DELIVERED,1.0,4
9000009052,1000009052,20250318,20250320,Correo Argentino,DELIVERED,2.0,1
9000009053,1000009053,20240330,20240402,Correo Argentino,DELIVERED,3.0,1
9000009054,1000009054,20250902,20250907,Correo Argentino,SHIPPED,5.0,2
9000009055,1000009055,20240111,20240112,PICKUP,DELIVERED,1.0,3
9000009056,1000009056,20241004,20241005,PICKUP,DELIVERED,1.0,2
9000009057,1000009057,20250402,20250404,Correo Argentino,DELIVERED,2.0,2
9000009058,1000009058,20241018,20241024,Correo Argentino,DELIVERED,6.0,3
9000009059,1000009059,20240424,20240430,Correo Argentino,DELIVERED,6.0,3
9000009060,1000009060,20250811,20250814,Correo Argentino,DELIVERED,3.0,1
9000009061,1000009061,20241110,20241112,Correo Argentino,DELIVERED,2.0,2
9000009062,1000009062,20250430,20250505,Correo Argentino,DELIVERED,5.0,1
9000009063,1000009063,20240602,20240603,PICKUP,DELIVERED,1.0,1
9000009064,1000009064,20240521,20240522,PICKUP,DELIVERED,1.0,1
9000009065,1000009065,20250126,20250128,Correo Argentino,DELIVERED,2.0,1
9000009066,1000009066,20240711,20240716,Correo Argentino,SHIPPED,5.0,1
9000009067,1000009067,20241124,20241129,Correo Argentino,SHIPPED,5.0,2
9000009068,1000009068,20241101,20241102,PICKUP,SHIPPED,1.0,4
9000009069,1000009069,20240918,20240919,PICKUP,SHIPPED,1.0,1
9000009070,1000009070,20240620,20240621,PICKUP,DELIVERED,1.0,4
9000009071,1000009071,20250520,20250521,PICKUP,READY,1.0,4
9000009072,1000009072,20250205,20250210,Correo Argentino,SHIPPED,5.0,1
9000009073,1000009073,20250730,20250802,Correo Argentino,DELIVERED,3.0,4
9000009074,1000009074,20240710,20240711,PICKUP,DELIVERED,1.0,1
9000009075,1000009075,20241208,20241210,Correo Argentino,SHIPPED,2.0,2
9000009076,1000009076,20240508,20240509,PICKUP,DELIVERED,1.0,4
9000009077,1000009077,20240913,20240914,PICKUP,DELIVERED,1.0,3
9000009078,1000009078,20250204,20250205,PICKUP,SHIPPED,1.0,2
9000009079,1000009079,20240522,20240524,Correo Argentino,READY,2.0,2
9000009080,1000009080,20250228,20250302,Correo Argentino,DELIVERED,2.0,2
9000009081,1000009081,20240215,20240221,Correo Argentino,DELIVERED,6.0,3
9000009082,1000009082,,,Correo Argentino,CANCELLED,,4
9000009083,1000009083,20240130,20240131,PICKUP,DELIVERED,1.0,1
9000009084,1000009084,20240703,20240707,Correo Argentino,DELIVERED,4.0,1
9000009085,1000009085,20240601,20240602,PICKUP,DELIVERED,1.0,1
9000009086,1000009086,20241016,20241021,Correo Argentino,DELIVERED,5.0,1
9000009087,1000009087,,,PICKUP,CANCELLED,,3
9000009088,1000009088,20241221,20241222,PICKUP,DELIVERED,1.0,2
9000009089,1000009089,20250722,20250726,Correo Argentino,DELIVERED,4.0,3
9000009090,1000009090,20240204,20240206,Correo Argentino,DELIVERED,2.0,1
9000009091,1000009091,20240529,20240602,Correo Argentino,DELIVERED,4.0,1
9000009092,1000009092,20240911,20240913,Correo Argentino,DELIVERED,2.0,4
9000009093,1000009093,20250727,20250728,PICKUP,DELIVERED,1.0,4
9000009094,1000009094,20241214,20241215,PICKUP,SHIPPED,1.0,3
9000009095,1000009095,20241007,20241008,PICKUP,DELIVERED,1.0,1
9000009096,1000009096,20240813,20240817,Correo Argentino,DELIVERED,4.0,3
9000009097,1000009097,20250804,20250808,Correo Argentino,DELIVERED,4.0,2
9000009098,1000009098,,,PICKUP,CANCELLED,,2
9000009099,1000009099,20241007,20241012,Correo Argentino,SHIPPED,5.0,1
9000009100,1000009100,20240613,20240618,Correo Argentino,DELIVERED,5.0,2
9000009101,1000009101,20250124,20250126,Correo Argentino,DELIVERED,2.0,1
9000009102,1000009102,20240807,20240811,Correo Argentino,DELIVERED,4.0,2
9000009103,1000009103,20240815,20240816,PICKUP,DELIVERED,1.0,4
9000009104,1000009104,,,Correo Argentino,CANCELLED,,1
9000009105,1000009105,20240126,20240131,Correo Argentino,DELIVERED,5.0,1
9000009106,1000009106,20250909,20250910,PICKUP,DELIVERED,1.0,2
9000009107,1000009107,20250517,20250520,Correo Argentino,DELIVERED,3.0,4
9000009108,1000009108,20250126,20250129,Correo Argentino,DELIVERED,3.0,2
9000009109,1000009109,20240207,20240208,PICKUP,DELIVERED,1.0,4
9000009110,1000009110,20240824,20240825,PICKUP,SHIPPED,1.0,3
9000009111,1000009111,20241102,20241105,Correo Argentino,DELIVERED,3.0,1
9000009112,1000009112,20241030,20241103,Correo Argentino,DELIVERED,4.0,1
9000009113,1000009113,20240621,20240623,Correo Argentino,DELIVERED,2.0,1
9000009114,1000009114,20240308,20240309,PICKUP,DELIVERED,1.0,3
9000009115,1000009115,20240525,20240526,PICKUP,DELIVERED,1.0,1
9000009116,1000009116,20240612,20240613,PICKUP,DELIVERED,1.0,3
9000009117,1000009117,20250103,20250104,PICKUP,SHIPPED,1.0,1
9000009118,1000009118,20250513,20250516,Correo Argentino,DELIVERED,3.0,1
9000009119,1000009119,20240803,20240806,Correo Argentino,DELIVERED,3.0,1
9000009120,1000009120,,,PICKUP,CANCELLED,,3
9000009121,1000009121,20250624,20250626,Correo Argentino,DELIVERED,2.0,1
9000009122,1000009122,,,Correo Argentino,CANCELLED,,1
9000009123,1000009123,20240603,20240604,PICKUP,DELIVERED,1.0,2
9000009124,1000009124,20241206,20241207,PICKUP,DELIVERED,1.0,2
9000009125,1000009125,20241021,20241022,PICKUP,DELIVERED,1.0,1
9000009126,1000009126,20240726,20240728,Correo Argentino,DELIVERED,2.0,1
9000009127,1000009127,20250912,20250917,Correo Argentino,DELIVERED,5.0,4
9000009128,1000009128,20240829,20240830,PICKUP,SHIPPED,1.0,1
9000009129,1000009129,,,Correo Argentino,CANCELLED,,1
9000009130,1000009130,20250602,20250606,Correo Argentino,DELIVERED,4.0,2
9000009131,1000009131,20240827,20240829,Correo Argentino,DELIVERED,2.0,1
9000009132,1000009132,20241008,20241012,Correo Argentino,DELIVERED,4.0,1
9000009133,1000009133,20250925,20250927,Correo Argentino,DELIVERED,2.0,2
9000009134,1000009134,20240719,20240722,Correo Argentino,DELIVERED,3.0,1
9000009135,1000009135,20240131,20240201,PICKUP,DELIVERED,1.0,3
9000009136,1000009136,20241110,20241111,PICKUP,DELIVERED,1.0,2
9000009137,1000009137,20250103,20250104,PICKUP,DELIVERED,1.0,3
9000009138,1000009138,20241216,20241217,PICKUP,DELIVERED,1.0,4
9000009139,1000009139,20240126,20240130,Correo Argentino,READY,4.0,4
9000009140,1000009140,20250618,20250623,Correo Argentino,DELIVERED,5.0,3
9000009141,1000009141,20250711,20250716,Correo Argentino,DELIVERED,5.0,3
9000009142,1000009142,20240205,20240209,Correo Argentino,SHIPPED,4.0,1
9000009143,1000009143,20240120,20240121,PICKUP,SHIPPED,1.0,2
9000009144,1000009144,20250113,20250115,Correo Argentino,DELIVERED,2.0,1
9000009145,1000009145,20250815,20250816,PICKUP,DELIVERED,1.0,2
9000009146,1000009146,20250809,20250810,PICKUP,DELIVERED,1.0,2
9000009147,1000009147,20250707,20250710,Correo Argentino,DELIVERED,3.0,2
9000009148,1000009148,20250219,20250224,Correo Argentino,DELIVERED,5.0,2
9000009149,1000009149,20240219,20240220,PICKUP,DELIVERED,1.0,3
9000009150,1000009150,20250201,20250202,PICKUP,DELIVERED,1.0,2
9000009151,1000009151,20241130,20241202,Correo Argentino,DELIVERED,2.0,2
9000009152,1000009152,20240811,20240813,Correo Argentino,DELIVERED,2.0,4
9000009153,1000009153,20240421,20240422,PICKUP,DELIVERED,1.0,3
9000009154,1000009154,20250502,20250507,Correo Argentino,DELIVERED,5.0,4
9000009155,1000009155,20250813,20250818,Correo Argentino,DELIVERED,5.0,4
9000009156,1000009156,20240830,20240831,PICKUP,DELIVERED,1.0,4
9000009157,1000009157,20250719,20250722,Correo Argentino,SHIPPED,3.0,1
9000009158,1000009158,20250515,20250519,Correo Argentino,SHIPPED,4.0,2
9000009159,1000009159,20250122,20250123,PICKUP,DELIVERED,1.0,4
9000009160,1000009160,20241220,20241221,PICKUP,DELIVERED,1.0,1
9000009161,1000009161,20241018,20241021,Correo Argentino,SHIPPED,3.0,1
9000009162,1000009162,20241229,20250103,Correo Argentino,DELIVERED,5.0,1
9000009163,1000009163,20250625,20250626,PICKUP,DELIVERED,1.0,1
9000009164,1000009164,20240603,20240607,Correo Argentino,DELIVERED,4.0,2
9000009165,1000009165,20241011,20241014,Correo Argentino,DELIVERED,3.0,1
9000009166,1000009166,20240621,20240622,PICKUP,DELIVERED,1.0,2
9000009167,1000009167,20240918,20240920,Correo Argentino,DELIVERED,2.0,1
9000009168,1000009168,20240312,20240313,PICKUP,DELIVERED,1.0,2
9000009169,1000009169,20240418,20240422,Correo Argentino,DELIVERED,4.0,4
9000009170,1000009170,20250513,20250516,Correo Argentino,SHIPPED,3.0,1
9000009171,1000009171,20240308,20240309,PICKUP,READY,1.0,4
9000009172,1000009172,20241204,20241209,Correo Argentino,DELIVERED,5.0,1
9000009173,1000009173,20241018,20241021,Correo Argentino,DELIVERED,3.0,1
9000009174,1000009174,20250929,20250930,PICKUP,SHIPPED,1.0,1
9000009175,1000009175,20250123,20250125,Correo Argentino,DELIVERED,2.0,1
9000009176,1000009176,20240417,20240421,Correo Argentino,DELIVERED,4.0,2
9000009177,1000009177,20250510,20250515,Correo Argentino,DELIVERED,5.0,2
9000009178,1000009178,20241018,20241019,PICKUP,DELIVERED,1.0,4
9000009179,1000009179,20240114,20240117,Correo Argentino,SHIPPED,3.0,2
9000009180,1000009180,20250516,20250519,Correo Argentino,DELIVERED,3.0,1
9000009181,1000009181,20250823,20250826,Correo Argentino,DELIVERED,3.0,2
9000009182,1000009182,20250323,20250327,Correo Argentino,DELIVERED,4.0,1
9000009183,1000009183,20241205,20241206,PICKUP,DELIVERED,1.0,4
9000009184,1000009184,20240520,20240524,Correo Argentino,DELIVERED,4.0,4
9000009185,1000009185,20240609,20240610,PICKUP,DELIVERED,1.0,4
9000009186,1000009186,,,PICKUP,CANCELLED,,4
9000009187,1000009187,20241014,20241019,Correo Argentino,DELIVERED,5.0,3
9000009188,1000009188,20240409,20240413,Correo Argentino,DELIVERED,4.0,1
9000009189,1000009189,20241003,20241004,PICKUP,DELIVERED,1.0,3
9000009190,1000009190,20250212,20250215,Correo Argentino,DELIVERED,3.0,2
9000009191,1000009191,20240413,20240418,Correo Argentino,DELIVERED,5.0,2
9000009192,1000009192,20250301,20250305,Correo Argentino,DELIVERED,4.0,3
9000009193,1000009193,20240805,20240809,Correo Argentino,DELIVERED,4.0,1
9000009194,1000009194,20240907,20240908,PICKUP,SHIPPED,1.0,4
9000009195,1000009195,20240419,20240422,Correo Argentino,DELIVERED,3.0,1
9000009196,1000009196,20240111,20240112,PICKUP,SHIPPED,1.0,3
9000009197,1000009197,20240322,20240327,Correo Argentino,DELIVERED,5.0,1
9000009198,1000009198,20240111,20240116,Correo Argentino,DELIVERED,5.0,1
9000009199,1000009199,20240402,20240403,PICKUP,DELIVERED,1.0,4
9000009200,1000009200,,,Correo Argentino,CANCELLED,,3
9000009201,1000009201,20240422,20240424,Correo Argentino,DELIVERED,2.0,1
9000009202,1000009202,20250912,20250913,PICKUP,DELIVERED,1.0,1
9000009203,1000009203,20250804,20250805,PICKUP,DELIVERED,1.0,4
9000009204,1000009204,20250608,20250609,PICKUP,DELIVERED,1.0,4
9000009205,1000009205,20240908,20240912,Correo Argentino,SHIPPED,4.0,1
9000009206,1000009206,20240609,20240613,Correo Argentino,DELIVERED,4.0,2
9000009207,1000009207,20240606,20240610,Correo Argentino,DELIVERED,4.0,2
9000009208,1000009208,20240128,20240202,Correo Argentino,DELIVERED,5.0,1
9000009209,1000009209,20250212,20250216,Correo Argentino,DELIVERED,4.0,1
9000009210,1000009210,20250216,20250222,Correo Argentino,SHIPPED,6.0,3
9000009211,1000009211,20250128,20250204,Correo Argentino,DELIVERED,7.0,3
9000009212,1000009212,20250221,20250226,Correo Argentino,DELIVERED,5.0,2
9000009213,1000009213,20240203,20240207,Correo Argentino,SHIPPED,4.0,2
9000009214,1000009214,20240421,20240422,PICKUP,DELIVERED,1.0,3
9000009215,1000009215,,,PICKUP,CANCELLED,,4
9000009216,1000009216,20250125,20250130,Correo Argentino,DELIVERED,5.0,3
9000009217,1000009217,20240314,20240316,Correo Argentino,DELIVERED,2.0,2
9000009218,1000009218,20240926,20241003,Correo Argentino,DELIVERED,7.0,3
9000009219,1000009219,20240619,20240621,Correo Argentino,SHIPPED,2.0,4
9000009220,1000009220,20250514,20250519,Correo Argentino,DELIVERED,5.0,1
9000009221,1000009221,20250610,20250615,Correo Argentino,DELIVERED,5.0,4
9000009222,1000009222,20240501,20240502,PICKUP,DELIVERED,1.0,4
9000009223,1000009223,20241004,20241005,PICKUP,DELIVERED,1.0,1
9000009224,1000009224,20240801,20240802,PICKUP,DELIVERED,1.0,3
9000009225,1000009225,20240731,20240803,Correo Argentino,DELIVERED,3.0,1
9000009226,1000009226,20240112,20240117,Correo Argentino,SHIPPED,5.0,3
9000009227,1000009227,20241106,20241107,PICKUP,DELIVERED,1.0,3
9000009228,1000009228,20240805,20240806,PICKUP,DELIVERED,1.0,2
9000009229,1000009229,20250101,20250105,Correo Argentino,DELIVERED,4.0,2
9000009230,1000009230,,,Correo Argentino,CANCELLED,,2
9000009231,1000009231,20250620,20250621,PICKUP,DELIVERED,1.0,4
9000009232,1000009232,20250304,20250305,PICKUP,DELIVERED,1.0,4
9000009233,1000009233,,,Correo Argentino,CANCELLED,,1
9000009234,1000009234,20250810,20250815,Correo Argentino,DELIVERED,5.0,1
9000009235,1000009235,20240923,20240925,Correo Argentino,DELIVERED,2.0,1
9000009236,1000009236,20250530,20250531,PICKUP,DELIVERED,1.0,3
9000009237,1000009237,20250727,20250801,Correo Argentino,DELIVERED,5.0,1
9000009238,1000009238,20240824,20240828,Correo Argentino,DELIVERED,4.0,1
9000009239,1000009239,,,Correo Argentino,CANCELLED,,1
9000009240,1000009240,20250629,20250630,PICKUP,DELIVERED,1.0,3
9000009241,1000009241,,,Correo Argentino,CANCELLED,,1
9000009242,1000009242,20250609,20250612,Correo Argentino,DELIVERED,3.0,1
9000009243,1000009243,20250817,20250818,PICKUP,DELIVERED,1.0,4
9000009244,1000009244,20250127,20250131,Correo Argentino,DELIVERED,4.0,4
9000009245,1000009245,20241112,20241115,Correo Argentino,DELIVERED,3.0,2
9000009246,1000009246,20250627,20250630,Correo Argentino,DELIVERED,3.0,1
9000009247,1000009247,20250825,20250830,Correo Argentino,DELIVERED,5.0,3
9000009248,1000009248,,,PICKUP,CANCELLED,,3
9000009249,1000009249,20250503,20250504,PICKUP,DELIVERED,1.0,1
9000009250,1000009250,20240114,20240118,Correo Argentino,SHIPPED,4.0,1
9000009251,1000009251,20240114,20240119,Correo Argentino,DELIVERED,5.0,3
9000009252,1000009252,20240808,20240809,PICKUP,SHIPPED,1.0,1
9000009253,1000009253,20240403,20240407,Correo Argentino,SHIPPED,4.0,3
9000009254,1000009254,20240817,20240821,Correo Argentino,DELIVERED,4.0,1
9000009255,1000009255,20250129,20250130,PICKUP,SHIPPED,1.0,3
9000009256,1000009256,20240626,20240628,Correo Argentino,DELIVERED,2.0,2
9000009257,1000009257,20240623,20240625,Correo Argentino,SHIPPED,2.0,1
9000009258,1000009258,20240730,20240801,Correo Argentino,DELIVERED,2.0,2
9000009259,1000009259,20240827,20240828,PICKUP,DELIVERED,1.0,4
9000009260,1000009260,20240108,20240109,PICKUP,DELIVERED,1.0,4
9000009261,1000009261,20240325,20240330,Correo Argentino,READY,5.0,2
9000009262,1000009262,20240609,20240610,PICKUP,DELIVERED,1.0,1
9000009263,1000009263,20250123,20250128,Correo Argentino,DELIVERED,5.0,1
9000009264,1000009264,20240718,20240719,PICKUP,DELIVERED,1.0,1
9000009265,1000009265,20250108,20250109,PICKUP,DELIVERED,1.0,3
9000009266,1000009266,20240811,20240812,PICKUP,DELIVERED,1.0,4
9000009267,1000009267,20241117,20241118,PICKUP,DELIVERED,1.0,4
9000009268,1000009268,20240427,20240430,Correo Argentino,DELIVERED,3.0,4
9000009269,1000009269,20241005,20241007,Correo Argentino,DELIVERED,2.0,1
9000009270,1000009270,,,Correo Argentino,CANCELLED,,1
9000009271,1000009271,20250512,20250516,Correo Argentino,READY,4.0,1
9000009272,1000009272,20250218,20250219,PICKUP,DELIVERED,1.0,3
9000009273,1000009273,,,Correo Argentino,CANCELLED,,4
9000009274,1000009274,20240225,20240226,PICKUP,SHIPPED,1.0,3
9000009275,1000009275,20240222,20240226,Correo Argentino,DELIVERED,4.0,2
9000009276,1000009276,20240329,20240403,Correo Argentino,DELIVERED,5.0,1
9000009277,1000009277,20240910,20240915,Correo Argentino,SHIPPED,5.0,4
9000009278,1000009278,20240220,20240225,Correo Argentino,DELIVERED,5.0,1
9000009279,1000009279,20250526,20250527,PICKUP,DELIVERED,1.0,1
9000009280,1000009280,20250809,20250812,Correo Argentino,DELIVERED,3.0,1
9000009281,1000009281,20241207,20241208,PICKUP,SHIPPED,1.0,1
9000009282,1000009282,20240722,20240725,Correo Argentino,SHIPPED,3.0,1
9000009283,1000009283,20240922,20240923,PICKUP,DELIVERED,1.0,2
9000009284,1000009284,20241213,20241219,Correo Argentino,SHIPPED,6.0,3
9000009285,1000009285,,,Correo Argentino,CANCELLED,,2
9000009286,1000009286,20240218,20240220,Correo Argentino,DELIVERED,2.0,1
9000009287,1000009287,20240926,20240930,Correo Argentino,DELIVERED,4.0,4
9000009288,1000009288,20240608,20240610,Correo Argentino,DELIVERED,2.0,2
9000009289,1000009289,20240702,20240703,PICKUP,DELIVERED,1.0,4
9000009290,1000009290,20240817,20240818,PICKUP,DELIVERED,1.0,4
9000009291,1000009291,20250108,20250110,Correo Argentino,DELIVERED,2.0,4
9000009292,1000009292,20250620,20250623,Correo Argentino,READY,3.0,4
9000009293,1000009293,20241108,20241113,Correo Argentino,DELIVERED,5.0,1
9000009294,1000009294,20250527,20250531,Correo Argentino,DELIVERED,4.0,2
9000009295,1000009295,20250114,20250115,PICKUP,DELIVERED,1.0,2
9000009296,1000009296,20250603,20250607,Correo Argentino,DELIVERED,4.0,1
9000009297,1000009297,20240121,20240122,PICKUP,DELIVERED,1.0,3
9000009298,1000009298,20250315,20250319,Correo Argentino,DELIVERED,4.0,1
9000009299,1000009299,20241206,20241207,PICKUP,READY,1.0,4
9000009300,1000009300,20240217,20240222,Correo Argentino,DELIVERED,5.0,3
9000009301,1000009301,20240724,20240725,PICKUP,DELIVERED,1.0,1
9000009302,1000009302,20240310,20240311,PICKUP,SHIPPED,1.0,1
9000009303,1000009303,20240515,20240519,Correo Argentino,DELIVERED,4.0,1
9000009304,1000009304,20240705,20240706,PICKUP,DELIVERED,1.0,2
9000009305,1000009305,20250913,20250915,Correo Argentino,DELIVERED,2.0,1
9000009306,1000009306,20240128,20240129,PICKUP,DELIVERED,1.0,1
9000009307,1000009307,20250917,20250921,Correo Argentino,DELIVERED,4.0,1
9000009308,1000009308,20250814,20250819,Correo Argentino,DELIVERED,5.0,1
9000009309,1000009309,20241219,20241220,PICKUP,DELIVERED,1.0,4
9000009310,1000009310,20240112,20240113,PICKUP,SHIPPED,1.0,1
9000009311,1000009311,,,Correo Argentino,CANCELLED,,4
9000009312,1000009312,20250531,20250601,PICKUP,DELIVERED,1.0,2
9000009313,1000009313,20250920,20250922,Correo Argentino,DELIVERED,2.0,1
9000009314,1000009314,20250620,20250623,Correo Argentino,SHIPPED,3.0,4
9000009315,1000009315,20240917,20240918,PICKUP,DELIVERED,1.0,1
9000009316,1000009316,20240822,20240827,Correo Argentino,DELIVERED,5.0,1
9000009317,1000009317,20240426,20240427,PICKUP,DELIVERED,1.0,3
9000009318,1000009318,20241005,20241006,PICKUP,DELIVERED,1.0,3
9000009319,1000009319,20250609,20250614,Correo Argentino,DELIVERED,5.0,3
9000009320,1000009320,20250512,20250515,Correo Argentino,SHIPPED,3.0,4
9000009321,1000009321,20240222,20240226,Correo Argentino,DELIVERED,4.0,1
9000009322,1000009322,20251001,20251004,Correo Argentino,DELIVERED,3.0,2
9000009323,1000009323,20240712,20240717,Correo Argentino,DELIVERED,5.0,1
9000009324,1000009324,20250729,20250730,PICKUP,DELIVERED,1.0,2
9000009325,1000009325,20240509,20240510,PICKUP,DELIVERED,1.0,4
9000009326,1000009326,20240806,20240807,PICKUP,DELIVERED,1.0,2
9000009327,1000009327,20241214,20241215,PICKUP,SHIPPED,1.0,2
9000009328,1000009328,20240311,20240313,Correo Argentino,DELIVERED,2.0,1
9000009329,1000009329,20240405,20240410,Correo Argentino,DELIVERED,5.0,2
9000009330,1000009330,20240921,20240922,PICKUP,SHIPPED,1.0,4
9000009331,1000009331,20241026,20241030,Correo Argentino,SHIPPED,4.0,1
9000009332,1000009332,20240511,20240516,Correo Argentino,DELIVERED,5.0,2
9000009333,1000009333,20250628,20250702,Correo Argentino,SHIPPED,4.0,1
9000009334,1000009334,20240704,20240708,Correo Argentino,READY,4.0,3
9000009335,1000009335,20241022,20241023,PICKUP,DELIVERED,1.0,3
9000009336,1000009336,20240517,20240518,PICKUP,DELIVERED,1.0,4
